Zone,File,Year,Units,NumUnits,MeanCompound,MedianCompound,StdCompound
texts_climate_only_Zone2,UNGA47_1992_LBY_47_1992_CLIMATE.txt,,sentences,1,0.6249,0.6249,0.0
texts_climate_only_Zone2,UNGA47_1992_LKA_47_1992_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone2,UNGA47_1992_LUX_47_1992_CLIMATE.txt,,sentences,1,0.1531,0.1531,0.0
texts_climate_only_Zone2,UNGA47_1992_MDV_47_1992_CLIMATE.txt,,sentences,1,0.4767,0.4767,0.0
texts_climate_only_Zone2,UNGA47_1992_MEX_47_1992_CLIMATE.txt,,sentences,1,-0.0516,-0.0516,0.0
texts_climate_only_Zone2,UNGA47_1992_MHL_47_1992_CLIMATE.txt,,sentences,3,0.2824,0.4019,0.5007128185563723
texts_climate_only_Zone2,UNGA47_1992_MLT_47_1992_CLIMATE.txt,,sentences,1,0.3818,0.3818,0.0
texts_climate_only_Zone2,UNGA47_1992_MMR_47_1992_CLIMATE.txt,,sentences,2,0.0,0.0,0.0
texts_climate_only_Zone2,UNGA47_1992_MRT_47_1992_CLIMATE.txt,,sentences,1,0.8591,0.8591,0.0
texts_climate_only_Zone2,UNGA47_1992_MWI_47_1992_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone2,UNGA47_1992_MYS_47_1992_CLIMATE.txt,,sentences,1,0.8481,0.8481,0.0
texts_climate_only_Zone2,UNGA47_1992_NER_47_1992_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone2,UNGA47_1992_NZL_47_1992_CLIMATE.txt,,sentences,2,-0.40705,-0.40705,0.005150000000000016
texts_climate_only_Zone2,UNGA47_1992_OMN_47_1992_CLIMATE.txt,,sentences,1,0.4404,0.4404,0.0
texts_climate_only_Zone2,UNGA47_1992_PAN_47_1992_CLIMATE.txt,,sentences,1,0.875,0.875,0.0
texts_climate_only_Zone2,UNGA47_1992_SAU_47_1992_CLIMATE.txt,,sentences,1,0.8283,0.8283,0.0
texts_climate_only_Zone2,UNGA47_1992_SLB_47_1992_CLIMATE.txt,,sentences,3,0.12429999999999997,0.5267,0.7472165058847849
texts_climate_only_Zone2,UNGA47_1992_URY_47_1992_CLIMATE.txt,,sentences,1,-0.0772,-0.0772,0.0
texts_climate_only_Zone2,UNGA47_1992_VCT_47_1992_CLIMATE.txt,,sentences,3,0.6806333333333333,0.6486,0.09322075353100774
texts_climate_only_Zone2,UNGA47_1992_VNM_47_1992_CLIMATE.txt,,sentences,3,0.20820000000000002,0.4939,0.6840753223634564
texts_climate_only_Zone2,UNGA47_1992_VUT_47_1992_CLIMATE.txt,,sentences,1,0.8316,0.8316,0.0
texts_climate_only_Zone2,UNGA48_1993_ARG_48_1993_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone2,UNGA48_1993_ATG_48_1993_CLIMATE.txt,,sentences,2,0.01479999999999998,0.01479999999999998,0.5570999999999999
texts_climate_only_Zone2,UNGA48_1993_BEL_48_1993_CLIMATE.txt,,sentences,1,0.204,0.204,0.0
texts_climate_only_Zone2,UNGA48_1993_BHR_48_1993_CLIMATE.txt,,sentences,1,-0.4215,-0.4215,0.0
texts_climate_only_Zone2,UNGA48_1993_BLR_48_1993_CLIMATE.txt,,sentences,1,0.1531,0.1531,0.0
texts_climate_only_Zone2,UNGA48_1993_BLZ_48_1993_CLIMATE.txt,,sentences,3,0.21423333333333336,0.2023,0.179990450363963
texts_climate_only_Zone2,UNGA48_1993_CHL_48_1993_CLIMATE.txt,,sentences,1,0.7579,0.7579,0.0
texts_climate_only_Zone2,UNGA48_1993_COD_48_1993_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone2,UNGA48_1993_COM_48_1993_CLIMATE.txt,,sentences,1,-0.836,-0.836,0.0
texts_climate_only_Zone2,UNGA48_1993_DMA_48_1993_CLIMATE.txt,,sentences,1,0.6369,0.6369,0.0
texts_climate_only_Zone2,UNGA48_1993_FJI_48_1993_CLIMATE.txt,,sentences,2,0.5421,0.5421,0.10570000000000002
texts_climate_only_Zone2,UNGA48_1993_FSM_48_1993_CLIMATE.txt,,sentences,6,-0.05348333333333333,-0.1366,0.574039901100573
texts_climate_only_Zone2,UNGA48_1993_GIN_48_1993_CLIMATE.txt,,sentences,1,0.8658,0.8658,0.0
texts_climate_only_Zone2,UNGA48_1993_IDN_48_1993_CLIMATE.txt,,sentences,2,0.58735,0.58735,0.09344999999999998
texts_climate_only_Zone2,UNGA48_1993_IRL_48_1993_CLIMATE.txt,,sentences,1,0.7184,0.7184,0.0
texts_climate_only_Zone2,UNGA48_1993_KHM_48_1993_CLIMATE.txt,,sentences,3,0.6756000000000001,0.6369,0.0634048894013703
texts_climate_only_Zone2,UNGA48_1993_KOR_48_1993_CLIMATE.txt,,sentences,1,0.2732,0.2732,0.0
texts_climate_only_Zone2,UNGA48_1993_LAO_48_1993_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone2,UNGA48_1993_MDV_48_1993_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone2,UNGA48_1993_MHL_48_1993_CLIMATE.txt,,sentences,5,0.60254,0.6486,0.150628584272707
texts_climate_only_Zone2,UNGA48_1993_MLI_48_1993_CLIMATE.txt,,sentences,1,0.25,0.25,0.0
texts_climate_only_Zone2,UNGA48_1993_MLT_48_1993_CLIMATE.txt,,sentences,1,0.3612,0.3612,0.0
texts_climate_only_Zone2,UNGA48_1993_MNG_48_1993_CLIMATE.txt,,sentences,1,0.1531,0.1531,0.0
texts_climate_only_Zone2,UNGA48_1993_MUS_48_1993_CLIMATE.txt,,sentences,1,0.1531,0.1531,0.0
texts_climate_only_Zone2,UNGA48_1993_NOR_48_1993_CLIMATE.txt,,sentences,1,0.4526,0.4526,0.0
texts_climate_only_Zone2,UNGA48_1993_NZL_48_1993_CLIMATE.txt,,sentences,3,0.3359666666666667,0.25,0.3153260781406377
texts_climate_only_Zone2,UNGA48_1993_OMN_48_1993_CLIMATE.txt,,sentences,1,0.3612,0.3612,0.0
texts_climate_only_Zone2,UNGA48_1993_PHL_48_1993_CLIMATE.txt,,sentences,1,0.3818,0.3818,0.0
texts_climate_only_Zone2,UNGA48_1993_SAU_48_1993_CLIMATE.txt,,sentences,1,0.7906,0.7906,0.0
texts_climate_only_Zone2,UNGA48_1993_SLB_48_1993_CLIMATE.txt,,sentences,3,-0.1896,0.0,0.2681348914259388
texts_climate_only_Zone2,UNGA48_1993_TKM_48_1993_CLIMATE.txt,,sentences,1,0.8689,0.8689,0.0
texts_climate_only_Zone2,UNGA48_1993_UGA_48_1993_CLIMATE.txt,,sentences,1,0.6808,0.6808,0.0
texts_climate_only_Zone2,UNGA48_1993_USA_48_1993_CLIMATE.txt,,sentences,1,0.4215,0.4215,0.0
texts_climate_only_Zone2,UNGA48_1993_WSM_48_1993_CLIMATE.txt,,sentences,4,-0.2626,-0.3048,0.4153319154603942
texts_climate_only_Zone2,UNGA49_1994_ALB_49_1994_CLIMATE.txt,,sentences,1,0.8173,0.8173,0.0
texts_climate_only_Zone2,UNGA49_1994_BLZ_49_1994_CLIMATE.txt,,sentences,1,0.5106,0.5106,0.0
texts_climate_only_Zone2,UNGA49_1994_CRI_49_1994_CLIMATE.txt,,sentences,2,0.6144499999999999,0.6144499999999999,0.19295
texts_climate_only_Zone2,UNGA49_1994_DEU_49_1994_CLIMATE.txt,,sentences,2,-0.16770000000000002,-0.16770000000000002,0.1935
texts_climate_only_Zone2,UNGA49_1994_DNK_49_1994_CLIMATE.txt,,sentences,1,0.8271,0.8271,0.0
texts_climate_only_Zone2,UNGA49_1994_ETH_49_1994_CLIMATE.txt,,sentences,2,0.5537,0.5537,0.09489999999999998
texts_climate_only_Zone2,UNGA49_1994_FSM_49_1994_CLIMATE.txt,,sentences,11,0.44786363636363635,0.4767,0.3811354263554368
texts_climate_only_Zone2,UNGA49_1994_GRD_49_1994_CLIMATE.txt,,sentences,2,0.29205,0.29205,0.08974999999999998
texts_climate_only_Zone2,UNGA49_1994_HND_49_1994_CLIMATE.txt,,sentences,1,0.0258,0.0258,0.0
texts_climate_only_Zone2,UNGA49_1994_HTI_49_1994_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone2,UNGA49_1994_KEN_49_1994_CLIMATE.txt,,sentences,1,0.7717,0.7717,0.0
texts_climate_only_Zone2,UNGA49_1994_KHM_49_1994_CLIMATE.txt,,sentences,1,0.2023,0.2023,0.0
texts_climate_only_Zone2,UNGA49_1994_KNA_49_1994_CLIMATE.txt,,sentences,1,-0.7096,-0.7096,0.0
texts_climate_only_Zone2,UNGA49_1994_LBY_49_1994_CLIMATE.txt,,sentences,1,-0.2194,-0.2194,0.0
texts_climate_only_Zone2,UNGA49_1994_MHL_49_1994_CLIMATE.txt,,sentences,3,0.7673666666666666,0.8442,0.1288172434972206
texts_climate_only_Zone2,UNGA49_1994_MLT_49_1994_CLIMATE.txt,,sentences,1,0.802,0.802,0.0
texts_climate_only_Zone2,UNGA49_1994_MMR_49_1994_CLIMATE.txt,,sentences,1,-0.4019,-0.4019,0.0
texts_climate_only_Zone2,UNGA49_1994_PNG_49_1994_CLIMATE.txt,,sentences,1,0.3818,0.3818,0.0
texts_climate_only_Zone2,UNGA49_1994_QAT_49_1994_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone2,UNGA49_1994_SAU_49_1994_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone2,UNGA49_1994_SLB_49_1994_CLIMATE.txt,,sentences,3,0.31429999999999997,0.069,0.3778653993156823
texts_climate_only_Zone2,UNGA49_1994_TGO_49_1994_CLIMATE.txt,,sentences,1,0.624,0.624,0.0
texts_climate_only_Zone2,UNGA49_1994_TUR_49_1994_CLIMATE.txt,,sentences,1,0.2732,0.2732,0.0
texts_climate_only_Zone2,UNGA49_1994_URY_49_1994_CLIMATE.txt,,sentences,2,0.2294,0.2294,0.2294
texts_climate_only_Zone2,UNGA49_1994_VNM_49_1994_CLIMATE.txt,,sentences,1,0.9042,0.9042,0.0
texts_climate_only_Zone2,UNGA50_1995_ATG_50_1995_CLIMATE.txt,,sentences,9,0.24555555555555555,0.4215,0.46435157444694647
texts_climate_only_Zone2,UNGA50_1995_BFA_50_1995_CLIMATE.txt,,sentences,1,0.7783,0.7783,0.0
texts_climate_only_Zone2,UNGA50_1995_BHS_50_1995_CLIMATE.txt,,sentences,1,-0.3612,-0.3612,0.0
texts_climate_only_Zone2,UNGA50_1995_BLZ_50_1995_CLIMATE.txt,,sentences,1,0.4588,0.4588,0.0
texts_climate_only_Zone2,UNGA50_1995_BTN_50_1995_CLIMATE.txt,,sentences,1,-0.9502,-0.9502,0.0
texts_climate_only_Zone2,UNGA50_1995_CAN_50_1995_CLIMATE.txt,,sentences,1,0.34,0.34,0.0
texts_climate_only_Zone2,UNGA50_1995_CRI_50_1995_CLIMATE.txt,,sentences,1,0.128,0.128,0.0
texts_climate_only_Zone2,UNGA50_1995_ESP_50_1995_CLIMATE.txt,,sentences,1,0.765,0.765,0.0
texts_climate_only_Zone2,UNGA50_1995_FJI_50_1995_CLIMATE.txt,,sentences,5,0.24266000000000001,0.4939,0.5779551179806266
texts_climate_only_Zone2,UNGA50_1995_FSM_50_1995_CLIMATE.txt,,sentences,9,0.3262,0.34,0.33432923892474614
texts_climate_only_Zone2,UNGA50_1995_GAB_50_1995_CLIMATE.txt,,sentences,1,0.2732,0.2732,0.0
texts_climate_only_Zone2,UNGA50_1995_GBR_50_1995_CLIMATE.txt,,sentences,1,-0.6597,-0.6597,0.0
texts_climate_only_Zone2,UNGA50_1995_GUY_50_1995_CLIMATE.txt,,sentences,1,-0.0772,-0.0772,0.0
texts_climate_only_Zone2,UNGA50_1995_HTI_50_1995_CLIMATE.txt,,sentences,1,0.5043,0.5043,0.0
texts_climate_only_Zone2,UNGA50_1995_ISL_50_1995_CLIMATE.txt,,sentences,2,-0.5164,-0.5164,0.04100000000000001
texts_climate_only_Zone2,UNGA50_1995_JPN_50_1995_CLIMATE.txt,,sentences,1,-0.7964,-0.7964,0.0
texts_climate_only_Zone2,UNGA50_1995_KNA_50_1995_CLIMATE.txt,,sentences,1,-0.6486,-0.6486,0.0
texts_climate_only_Zone2,UNGA50_1995_LCA_50_1995_CLIMATE.txt,,sentences,2,-0.4265,-0.4265,0.358
texts_climate_only_Zone2,UNGA50_1995_LUX_50_1995_CLIMATE.txt,,sentences,1,-0.5859,-0.5859,0.0
texts_climate_only_Zone2,UNGA50_1995_MHL_50_1995_CLIMATE.txt,,sentences,2,0.32985,0.32985,0.32985
texts_climate_only_Zone2,UNGA50_1995_MYS_50_1995_CLIMATE.txt,,sentences,2,-0.189,-0.189,0.061
texts_climate_only_Zone2,UNGA50_1995_OMN_50_1995_CLIMATE.txt,,sentences,1,-0.6249,-0.6249,0.0
texts_climate_only_Zone2,UNGA50_1995_PNG_50_1995_CLIMATE.txt,,sentences,3,-0.32676666666666665,-0.5267,0.5324432322375368
texts_climate_only_Zone2,UNGA50_1995_QAT_50_1995_CLIMATE.txt,,sentences,1,0.0772,0.0772,0.0
texts_climate_only_Zone2,UNGA50_1995_SLB_50_1995_CLIMATE.txt,,sentences,3,0.2696,0.1531,0.39980320992541657
texts_climate_only_Zone2,UNGA50_1995_TGO_50_1995_CLIMATE.txt,,sentences,1,0.6908,0.6908,0.0
texts_climate_only_Zone2,UNGA50_1995_URY_50_1995_CLIMATE.txt,,sentences,3,0.20133333333333336,0.0,0.47927833481414767
texts_climate_only_Zone2,UNGA50_1995_WSM_50_1995_CLIMATE.txt,,sentences,5,0.35876,0.5209,0.5031250444968924
texts_climate_only_Zone2,UNGA51_1996_ATG_51_1996_CLIMATE.txt,,sentences,3,0.13033333333333333,0.2732,0.448832205717113
texts_climate_only_Zone2,UNGA51_1996_BEN_51_1996_CLIMATE.txt,,sentences,1,0.9337,0.9337,0.0
texts_climate_only_Zone2,UNGA51_1996_BGD_51_1996_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone2,UNGA51_1996_BGR_51_1996_CLIMATE.txt,,sentences,1,0.5423,0.5423,0.0
texts_climate_only_Zone2,UNGA51_1996_BHS_51_1996_CLIMATE.txt,,sentences,1,-0.0772,-0.0772,0.0
texts_climate_only_Zone2,UNGA51_1996_CAN_51_1996_CLIMATE.txt,,sentences,1,0.128,0.128,0.0
texts_climate_only_Zone2,UNGA51_1996_DEU_51_1996_CLIMATE.txt,,sentences,5,0.22936,0.0772,0.3006063844964042
texts_climate_only_Zone2,UNGA51_1996_ECU_51_1996_CLIMATE.txt,,sentences,1,-0.5859,-0.5859,0.0
texts_climate_only_Zone2,UNGA51_1996_FJI_51_1996_CLIMATE.txt,,sentences,6,0.16629999999999998,0.2294,0.6227343146693193
texts_climate_only_Zone2,UNGA51_1996_FSM_51_1996_CLIMATE.txt,,sentences,7,0.18112857142857144,0.3612,0.40452606384079953
texts_climate_only_Zone2,UNGA51_1996_GBR_51_1996_CLIMATE.txt,,sentences,1,-0.25,-0.25,0.0
texts_climate_only_Zone2,UNGA51_1996_JPN_51_1996_CLIMATE.txt,,sentences,2,0.6282,0.6282,0.042300000000000004
texts_climate_only_Zone2,UNGA51_1996_KNA_51_1996_CLIMATE.txt,,sentences,1,-0.8481,-0.8481,0.0
texts_climate_only_Zone2,UNGA51_1996_KOR_51_1996_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone2,UNGA51_1996_MDG_51_1996_CLIMATE.txt,,sentences,1,0.5859,0.5859,0.0
texts_climate_only_Zone2,UNGA51_1996_MDV_51_1996_CLIMATE.txt,,sentences,1,0.4404,0.4404,0.0
texts_climate_only_Zone2,UNGA51_1996_MHL_51_1996_CLIMATE.txt,,sentences,6,0.11879999999999998,0.06255,0.33035460240979436
texts_climate_only_Zone2,UNGA51_1996_MYS_51_1996_CLIMATE.txt,,sentences,1,-0.8254,-0.8254,0.0
texts_climate_only_Zone2,UNGA51_1996_NOR_51_1996_CLIMATE.txt,,sentences,2,-0.0286,-0.0286,0.0286
texts_climate_only_Zone2,UNGA51_1996_NPL_51_1996_CLIMATE.txt,,sentences,1,0.765,0.765,0.0
texts_climate_only_Zone2,UNGA51_1996_PAN_51_1996_CLIMATE.txt,,sentences,1,0.4404,0.4404,0.0
texts_climate_only_Zone2,UNGA51_1996_PNG_51_1996_CLIMATE.txt,,sentences,2,-0.15385000000000001,-0.15385000000000001,0.55575
texts_climate_only_Zone2,UNGA51_1996_PRT_51_1996_CLIMATE.txt,,sentences,1,0.5994,0.5994,0.0
texts_climate_only_Zone2,UNGA51_1996_RUS_51_1996_CLIMATE.txt,,sentences,1,0.2732,0.2732,0.0
texts_climate_only_Zone2,UNGA51_1996_SLB_51_1996_CLIMATE.txt,,sentences,3,-0.023033333333333347,-0.1027,0.5367083462075924
texts_climate_only_Zone2,UNGA51_1996_SYC_51_1996_CLIMATE.txt,,sentences,1,0.6908,0.6908,0.0
texts_climate_only_Zone2,UNGA51_1996_USA_51_1996_CLIMATE.txt,,sentences,1,0.6908,0.6908,0.0
texts_climate_only_Zone2,UNGA51_1996_VCT_51_1996_CLIMATE.txt,,sentences,1,-0.4404,-0.4404,0.0
texts_climate_only_Zone2,UNGA51_1996_WSM_51_1996_CLIMATE.txt,,sentences,6,0.14928333333333335,0.2553,0.5202107855368715
texts_climate_only_Zone2,UNGA51_1996_ZWE_51_1996_CLIMATE.txt,,sentences,1,0.1779,0.1779,0.0
texts_climate_only_Zone2,UNGA52_1997_ATG_52_1997_CLIMATE.txt,,sentences,1,0.8074,0.8074,0.0
texts_climate_only_Zone2,UNGA52_1997_AUS_52_1997_CLIMATE.txt,,sentences,4,0.02195000000000001,0.148,0.41842648995970605
texts_climate_only_Zone2,UNGA52_1997_BLZ_52_1997_CLIMATE.txt,,sentences,1,0.1027,0.1027,0.0
texts_climate_only_Zone2,UNGA52_1997_BRB_52_1997_CLIMATE.txt,,sentences,2,0.6403,0.6403,0.2188
texts_climate_only_Zone2,UNGA52_1997_DEU_52_1997_CLIMATE.txt,,sentences,4,0.1909,0.1909,0.1909
texts_climate_only_Zone2,UNGA52_1997_FJI_52_1997_CLIMATE.txt,,sentences,3,0.25379999999999997,0.0377,0.4459800668191348
texts_climate_only_Zone2,UNGA52_1997_GAB_52_1997_CLIMATE.txt,,sentences,1,0.7003,0.7003,0.0
texts_climate_only_Zone2,UNGA52_1997_GBR_52_1997_CLIMATE.txt,,sentences,4,0.027024999999999993,0.1618,0.608754332120109
texts_climate_only_Zone2,UNGA52_1997_GUY_52_1997_CLIMATE.txt,,sentences,1,0.7964,0.7964,0.0
texts_climate_only_Zone2,UNGA52_1997_IDN_52_1997_CLIMATE.txt,,sentences,1,0.5574,0.5574,0.0
texts_climate_only_Zone2,UNGA52_1997_IND_52_1997_CLIMATE.txt,,sentences,1,0.6249,0.6249,0.0
texts_climate_only_Zone2,UNGA52_1997_ISL_52_1997_CLIMATE.txt,,sentences,1,0.5574,0.5574,0.0
texts_climate_only_Zone2,UNGA52_1997_JPN_52_1997_CLIMATE.txt,,sentences,2,0.4441,0.4441,0.291
texts_climate_only_Zone2,UNGA52_1997_KOR_52_1997_CLIMATE.txt,,sentences,1,0.7906,0.7906,0.0
texts_climate_only_Zone2,UNGA52_1997_LTU_52_1997_CLIMATE.txt,,sentences,1,0.9022,0.9022,0.0
texts_climate_only_Zone2,UNGA52_1997_LUX_52_1997_CLIMATE.txt,,sentences,2,0.5612,0.5612,0.3589
texts_climate_only_Zone2,UNGA52_1997_MDG_52_1997_CLIMATE.txt,,sentences,1,0.6124,0.6124,0.0
texts_climate_only_Zone2,UNGA52_1997_MDV_52_1997_CLIMATE.txt,,sentences,5,0.6028800000000001,0.5267,0.2894912116109917
texts_climate_only_Zone2,UNGA52_1997_MHL_52_1997_CLIMATE.txt,,sentences,10,-0.18860000000000002,-0.22455,0.47785986648807416
texts_climate_only_Zone2,UNGA52_1997_MLT_52_1997_CLIMATE.txt,,sentences,1,0.128,0.128,0.0
texts_climate_only_Zone2,UNGA52_1997_MUS_52_1997_CLIMATE.txt,,sentences,2,-0.04035,-0.04035,0.51705
texts_climate_only_Zone2,UNGA52_1997_NER_52_1997_CLIMATE.txt,,sentences,1,0.6706,0.6706,0.0
texts_climate_only_Zone2,UNGA52_1997_NOR_52_1997_CLIMATE.txt,,sentences,1,0.91,0.91,0.0
texts_climate_only_Zone2,UNGA52_1997_PHL_52_1997_CLIMATE.txt,,sentences,2,0.42755,0.42755,0.06634999999999999
texts_climate_only_Zone2,UNGA52_1997_PNG_52_1997_CLIMATE.txt,,sentences,4,0.512,0.5406,0.26178614363636593
texts_climate_only_Zone2,UNGA52_1997_POL_52_1997_CLIMATE.txt,,sentences,3,0.34156666666666674,0.3612,0.05103674057861542
texts_climate_only_Zone2,UNGA52_1997_SLB_52_1997_CLIMATE.txt,,sentences,4,0.4605,0.5911500000000001,0.2684016859112476
texts_climate_only_Zone2,UNGA52_1997_SUR_52_1997_CLIMATE.txt,,sentences,1,0.3818,0.3818,0.0
texts_climate_only_Zone2,UNGA52_1997_SWE_52_1997_CLIMATE.txt,,sentences,1,0.0258,0.0258,0.0
texts_climate_only_Zone2,UNGA52_1997_SYC_52_1997_CLIMATE.txt,,sentences,1,-0.2903,-0.2903,0.0
texts_climate_only_Zone2,UNGA52_1997_TTO_52_1997_CLIMATE.txt,,sentences,1,0.5267,0.5267,0.0
texts_climate_only_Zone2,UNGA52_1997_TZA_52_1997_CLIMATE.txt,,sentences,1,0.8942,0.8942,0.0
texts_climate_only_Zone2,UNGA52_1997_USA_52_1997_CLIMATE.txt,,sentences,1,0.8689,0.8689,0.0
texts_climate_only_Zone2,UNGA52_1997_VUT_52_1997_CLIMATE.txt,,sentences,2,0.6528499999999999,0.6528499999999999,0.027949999999999975
texts_climate_only_Zone3,UNGA53_1998_ARG_53_1998_CLIMATE.txt,,sentences,1,0.7506,0.7506,0.0
texts_climate_only_Zone3,UNGA53_1998_ATG_53_1998_CLIMATE.txt,,sentences,1,-0.2732,-0.2732,0.0
texts_climate_only_Zone3,UNGA53_1998_AUT_53_1998_CLIMATE.txt,,sentences,3,0.3690333333333333,0.4404,0.1009277079013599
texts_climate_only_Zone3,UNGA53_1998_BGD_53_1998_CLIMATE.txt,,sentences,2,-0.6869,-0.6869,0.0383
texts_climate_only_Zone3,UNGA53_1998_BHR_53_1998_CLIMATE.txt,,sentences,1,0.7579,0.7579,0.0
texts_climate_only_Zone3,UNGA53_1998_BHS_53_1998_CLIMATE.txt,,sentences,1,0.9705,0.9705,0.0
texts_climate_only_Zone3,UNGA53_1998_CAN_53_1998_CLIMATE.txt,,sentences,1,-0.34,-0.34,0.0
texts_climate_only_Zone3,UNGA53_1998_CHL_53_1998_CLIMATE.txt,,sentences,1,0.296,0.296,0.0
texts_climate_only_Zone3,UNGA53_1998_CHN_53_1998_CLIMATE.txt,,sentences,1,-0.4939,-0.4939,0.0
texts_climate_only_Zone3,UNGA53_1998_CRI_53_1998_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone3,UNGA53_1998_CZE_53_1998_CLIMATE.txt,,sentences,1,-0.7264,-0.7264,0.0
texts_climate_only_Zone3,UNGA53_1998_DEU_53_1998_CLIMATE.txt,,sentences,5,0.22235999999999997,0.4019,0.4641744870196982
texts_climate_only_Zone3,UNGA53_1998_DMA_53_1998_CLIMATE.txt,,sentences,1,0.1531,0.1531,0.0
texts_climate_only_Zone3,UNGA53_1998_FSM_53_1998_CLIMATE.txt,,sentences,14,0.42195,0.4203,0.38372474090904574
texts_climate_only_Zone3,UNGA53_1998_GAB_53_1998_CLIMATE.txt,,sentences,1,0.4215,0.4215,0.0
texts_climate_only_Zone3,UNGA53_1998_GBR_53_1998_CLIMATE.txt,,sentences,2,0.34995,0.34995,0.22194999999999998
texts_climate_only_Zone3,UNGA53_1998_GUY_53_1998_CLIMATE.txt,,sentences,1,-0.0772,-0.0772,0.0
texts_climate_only_Zone3,UNGA53_1998_ISL_53_1998_CLIMATE.txt,,sentences,3,0.20779999999999998,0.5859,0.5711562133077079
texts_climate_only_Zone3,UNGA53_1998_ISR_53_1998_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone3,UNGA53_1998_JAM_53_1998_CLIMATE.txt,,sentences,1,-0.7964,-0.7964,0.0
texts_climate_only_Zone3,UNGA53_1998_KOR_53_1998_CLIMATE.txt,,sentences,3,0.3481,0.4404,0.19476828968460616
texts_climate_only_Zone3,UNGA53_1998_LTU_53_1998_CLIMATE.txt,,sentences,2,0.3601,0.3601,0.1338
texts_climate_only_Zone3,UNGA53_1998_LUX_53_1998_CLIMATE.txt,,sentences,2,0.11535000000000001,0.11535000000000001,0.01265
texts_climate_only_Zone3,UNGA53_1998_MCO_53_1998_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone3,UNGA53_1998_MDV_53_1998_CLIMATE.txt,,sentences,10,-0.11936,-0.212,0.605628926323702
texts_climate_only_Zone3,UNGA53_1998_MUS_53_1998_CLIMATE.txt,,sentences,2,-0.7953,-0.7953,0.0121
texts_climate_only_Zone3,UNGA53_1998_NIC_53_1998_CLIMATE.txt,,sentences,2,0.79045,0.79045,0.10965000000000003
texts_climate_only_Zone3,UNGA53_1998_NZL_53_1998_CLIMATE.txt,,sentences,1,0.5719,0.5719,0.0
texts_climate_only_Zone3,UNGA53_1998_PHL_53_1998_CLIMATE.txt,,sentences,1,0.4215,0.4215,0.0
texts_climate_only_Zone3,UNGA53_1998_PNG_53_1998_CLIMATE.txt,,sentences,8,0.2022125,0.15295,0.40439631068266435
texts_climate_only_Zone3,UNGA53_1998_POL_53_1998_CLIMATE.txt,,sentences,1,0.1531,0.1531,0.0
texts_climate_only_Zone3,UNGA53_1998_QAT_53_1998_CLIMATE.txt,,sentences,1,-0.8316,-0.8316,0.0
texts_climate_only_Zone3,UNGA53_1998_SAU_53_1998_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone3,UNGA53_1998_SLB_53_1998_CLIMATE.txt,,sentences,5,0.3957,0.3182,0.3273959498833179
texts_climate_only_Zone3,UNGA53_1998_SYC_53_1998_CLIMATE.txt,,sentences,1,0.128,0.128,0.0
texts_climate_only_Zone3,UNGA53_1998_TKM_53_1998_CLIMATE.txt,,sentences,1,0.8519,0.8519,0.0
texts_climate_only_Zone3,UNGA53_1998_TTO_53_1998_CLIMATE.txt,,sentences,1,0.7096,0.7096,0.0
texts_climate_only_Zone3,UNGA53_1998_VCT_53_1998_CLIMATE.txt,,sentences,6,-0.26084999999999997,-0.3991,0.511590020589404
texts_climate_only_Zone3,UNGA53_1998_VUT_53_1998_CLIMATE.txt,,sentences,2,-0.16449999999999998,-0.16449999999999998,0.2943
texts_climate_only_Zone3,UNGA53_1998_WSM_53_1998_CLIMATE.txt,,sentences,15,0.008366666666666677,-0.1027,0.4151143034019532
texts_climate_only_Zone3,UNGA53_1998_ZMB_53_1998_CLIMATE.txt,,sentences,1,0.4588,0.4588,0.0
texts_climate_only_Zone3,UNGA54_1999_AND_54_1999_CLIMATE.txt,,sentences,1,0.4215,0.4215,0.0
texts_climate_only_Zone3,UNGA54_1999_ARG_54_1999_CLIMATE.txt,,sentences,2,0.33525,0.33525,0.33525
texts_climate_only_Zone3,UNGA54_1999_BRB_54_1999_CLIMATE.txt,,sentences,1,0.6932,0.6932,0.0
texts_climate_only_Zone3,UNGA54_1999_CHL_54_1999_CLIMATE.txt,,sentences,1,0.6597,0.6597,0.0
